rna-XM_053378062.1	rna-XM_053378062.1	1710
rna-XM_053377974.1	rna-XM_053377974.1	2385
rna-XM_053377796.1	rna-XM_053377796.1	2385
rna-XM_053377890.1	rna-XM_053377890.1	2385
rna-XM_053378502.1	rna-XM_053378502.1	1500
rna-XM_053378273.1	rna-XM_053378273.1	1410
rna-XM_053378365.1	rna-XM_053378365.1	1749
rna-XM_053378181.1	rna-XM_053378181.1	1620
rna-XM_053378613.1	rna-XM_053378613.1	1215
rna-XM_053377362.1	rna-XM_053377362.1	2730
rna-XM_053378983.1	rna-XM_053378983.1	780
rna-XM_053378796.1	rna-XM_053378796.1	765
rna-XM_053378865.1	rna-XM_053378865.1	765
rna-XM_053378731.1	rna-XM_053378731.1	765
rna-XM_053377487.1	rna-XM_053377487.1	2406
rna-XM_053377579.1	rna-XM_053377579.1	2406
rna-XM_053377665.1	rna-XM_053377665.1	2298
rna-XM_053379192.1	rna-XM_053379192.1	846
rna-XM_053379461.1	rna-XM_053379461.1	1716
rna-XM_053379313.1	rna-XM_053379313.1	1716
rna-XM_053379396.1	rna-XM_053379396.1	1716
rna-XM_053379595.1	rna-XM_053379595.1	4560
rna-XM_053379711.1	rna-XM_053379711.1	450
rna-XM_053380731.1	rna-XM_053380731.1	1482
rna-XM_053380647.1	rna-XM_053380647.1	1482
rna-XM_053380907.1	rna-XM_053380907.1	1446
rna-XM_053380821.1	rna-XM_053380821.1	1482
rna-XM_053380222.1	rna-XM_053380222.1	2826
rna-XM_053379850.1	rna-XM_053379850.1	3237
rna-XM_053379938.1	rna-XM_053379938.1	3234
rna-XM_053380015.1	rna-XM_053380015.1	3231
rna-XM_053380088.1	rna-XM_053380088.1	3102
rna-XM_053380167.1	rna-XM_053380167.1	3042
rna-XM_053380232.1	rna-XM_053380232.1	2631
rna-XM_053380275.1	rna-XM_053380275.1	2490
rna-XM_053380451.1	rna-XM_053380451.1	1299
rna-XM_053380366.1	rna-XM_053380366.1	507
rna-XM_053380522.1	rna-XM_053380522.1	633
rna-XM_053382191.1	rna-XM_053382191.1	2016
rna-XM_053382444.1	rna-XM_053382444.1	669
rna-XM_053382531.1	rna-XM_053382531.1	576
rna-XM_053381030.1	rna-XM_053381030.1	5916
rna-XM_053381224.1	rna-XM_053381224.1	4905
rna-XM_053381129.1	rna-XM_053381129.1	5415
rna-XM_053381304.1	rna-XM_053381304.1	4806
rna-XM_053382319.1	rna-XM_053382319.1	840
rna-XM_053381388.1	rna-XM_053381388.1	4806
rna-XM_053381717.1	rna-XM_053381717.1	3417
rna-XM_053381801.1	rna-XM_053381801.1	3414
rna-XM_053381888.1	rna-XM_053381888.1	3165
rna-XM_053381979.1	rna-XM_053381979.1	3066
rna-XM_053382065.1	rna-XM_053382065.1	3027
rna-XM_053381511.1	rna-XM_053381511.1	4110
rna-XM_053381590.1	rna-XM_053381590.1	4110
rna-XM_053365842.1	rna-XM_053365842.1	4668
rna-XM_053382753.1	rna-XM_053382753.1	2871
rna-XM_053382658.1	rna-XM_053382658.1	2883
rna-XM_053382995.1	rna-XM_053382995.1	1206
rna-XM_053365869.1	rna-XM_053365869.1	3987
rna-XM_053365885.1	rna-XM_053365885.1	3393
rna-XM_053366433.1	rna-XM_053366433.1	171
