rna-QN063_002077-R1	rna-QN063_002077-R1	1311
rna-QN063_018421-R1	rna-QN063_018421-R1	1668
rna-QN063_010960-R1	rna-QN063_010960-R1	1434
rna-QN063_003036-R3	rna-QN063_003036-R3	1197
rna-QN063_003036-R4	rna-QN063_003036-R4	1197
rna-QN063_003036-R1	rna-QN063_003036-R1	1260
rna-QN063_003036-R2	rna-QN063_003036-R2	1260
rna-QN063_001907-R1	rna-QN063_001907-R1	1779
rna-QN063_016921-R5	rna-QN063_016921-R5	2394
rna-QN063_016921-R6	rna-QN063_016921-R6	2394
rna-QN063_016921-R1	rna-QN063_016921-R1	2394
rna-QN063_016921-R2	rna-QN063_016921-R2	2394
rna-QN063_016921-R3	rna-QN063_016921-R3	2394
rna-QN063_016921-R4	rna-QN063_016921-R4	2394
rna-QN063_002686-R1	rna-QN063_002686-R1	1086
rna-QN063_016945-R1	rna-QN063_016945-R1	1380
rna-QN063_016945-R2	rna-QN063_016945-R2	1380
rna-QN063_016945-R3	rna-QN063_016945-R3	1377
rna-QN063_016945-R4	rna-QN063_016945-R4	1368
rna-QN063_009289-R1	rna-QN063_009289-R1	1953
rna-QN063_002140-R1	rna-QN063_002140-R1	1569
rna-QN063_008452-R1	rna-QN063_008452-R1	4008
rna-QN063_008452-R2	rna-QN063_008452-R2	3957
rna-QN063_008467-R1	rna-QN063_008467-R1	1215
rna-QN063_002389-R1	rna-QN063_002389-R1	672
rna-QN063_002389-R3	rna-QN063_002389-R3	672
rna-QN063_002389-R4	rna-QN063_002389-R4	672
rna-QN063_002389-R2	rna-QN063_002389-R2	672
rna-QN063_002389-R5	rna-QN063_002389-R5	672
rna-QN063_002551-R1	rna-QN063_002551-R1	399
rna-QN063_004910-R1	rna-QN063_004910-R1	1929
rna-QN063_002143-R1	rna-QN063_002143-R1	1977
rna-QN063_002510-R1	rna-QN063_002510-R1	1191
rna-QN063_002046-R2	rna-QN063_002046-R2	1527
rna-QN063_002046-R1	rna-QN063_002046-R1	1530
rna-QN063_002047-R3	rna-QN063_002047-R3	519
rna-QN063_002047-R2	rna-QN063_002047-R2	519
rna-QN063_002047-R1	rna-QN063_002047-R1	519
rna-QN063_015401-R1	rna-QN063_015401-R1	1077
rna-QN063_019435-R1	rna-QN063_019435-R1	489
rna-QN063_003079-R1	rna-QN063_003079-R1	591
rna-QN063_003079-R2	rna-QN063_003079-R2	513
rna-QN063_008628-R1	rna-QN063_008628-R1	759
rna-QN063_008617-R1	rna-QN063_008617-R1	1104
rna-QN063_013399-R1	rna-QN063_013399-R1	441
rna-QN063_002149-R1	rna-QN063_002149-R1	1077
rna-QN063_003047-R1	rna-QN063_003047-R1	1398
rna-QN063_003047-R2	rna-QN063_003047-R2	1359
rna-QN063_003047-R3	rna-QN063_003047-R3	1173
rna-QN063_010475-R1	rna-QN063_010475-R1	1263
rna-QN063_015659-R1	rna-QN063_015659-R1	1332
rna-QN063_010475-R2	rna-QN063_010475-R2	1233
rna-QN063_010475-R4	rna-QN063_010475-R4	1182
rna-QN063_010475-R3	rna-QN063_010475-R3	1230
rna-QN063_015074-R1	rna-QN063_015074-R1	1185
rna-QN063_014836-R1	rna-QN063_014836-R1	864
rna-QN063_014836-R3	rna-QN063_014836-R3	786
rna-QN063_014836-R4	rna-QN063_014836-R4	783
rna-QN063_002626-R1	rna-QN063_002626-R1	618
rna-QN063_002625-R1	rna-QN063_002625-R1	2307
rna-QN063_006065-R4	rna-QN063_006065-R4	945
rna-QN063_006065-R3	rna-QN063_006065-R3	1179
rna-QN063_006065-R1	rna-QN063_006065-R1	1674
rna-QN063_006065-R2	rna-QN063_006065-R2	1440
rna-QN063_017977-R3	rna-QN063_017977-R3	960
rna-QN063_017977-R2	rna-QN063_017977-R2	960
rna-QN063_017977-R1	rna-QN063_017977-R1	996
rna-QN063_017977-R4	rna-QN063_017977-R4	960
rna-QN063_002826-R4	rna-QN063_002826-R4	2559
rna-QN063_002826-R1	rna-QN063_002826-R1	2643
rna-QN063_002826-R3	rna-QN063_002826-R3	2619
rna-QN063_002826-R2	rna-QN063_002826-R2	2643
rna-QN063_002190-R1	rna-QN063_002190-R1	1053
rna-QN063_013084-R1	rna-QN063_013084-R1	744
rna-QN063_013084-R2	rna-QN063_013084-R2	741
rna-QN063_007231-R1	rna-QN063_007231-R1	912
rna-QN063_018414-R1	rna-QN063_018414-R1	1257
rna-QN063_018414-R2	rna-QN063_018414-R2	1257
rna-QN063_018414-R3	rna-QN063_018414-R3	1257
rna-QN063_020073-R1	rna-QN063_020073-R1	2934
rna-QN063_020073-R2	rna-QN063_020073-R2	2934
rna-QN063_020073-R3	rna-QN063_020073-R3	2934
rna-QN063_020098-R2	rna-QN063_020098-R2	1512
rna-QN063_020098-R1	rna-QN063_020098-R1	1527
rna-QN063_020098-R3	rna-QN063_020098-R3	1494
rna-QN063_006604-R1	rna-QN063_006604-R1	1005
rna-QN063_020092-R1	rna-QN063_020092-R1	2181
rna-QN063_020092-R2	rna-QN063_020092-R2	2142
rna-QN063_002176-R1	rna-QN063_002176-R1	2409
rna-QN063_007179-R1	rna-QN063_007179-R1	1146
rna-QN063_004315-R3	rna-QN063_004315-R3	3678
rna-QN063_004315-R8	rna-QN063_004315-R8	3516
rna-QN063_004315-R4	rna-QN063_004315-R4	3630
rna-QN063_004315-R5	rna-QN063_004315-R5	3621
rna-QN063_004315-R9	rna-QN063_004315-R9	3513
rna-QN063_004315-R1	rna-QN063_004315-R1	3735
rna-QN063_004315-R2	rna-QN063_004315-R2	3732
rna-QN063_004315-R6	rna-QN063_004315-R6	3618
rna-QN063_015781-R1	rna-QN063_015781-R1	681
rna-QN063_015781-R2	rna-QN063_015781-R2	681
rna-QN063_002196-R1	rna-QN063_002196-R1	1971
rna-QN063_002830-R1	rna-QN063_002830-R1	1194
rna-QN063_002830-R3	rna-QN063_002830-R3	1194
rna-QN063_002830-R6	rna-QN063_002830-R6	1194
rna-QN063_002830-R2	rna-QN063_002830-R2	1194
rna-QN063_002830-R4	rna-QN063_002830-R4	1194
rna-QN063_002830-R5	rna-QN063_002830-R5	1194
rna-QN063_002197-R1	rna-QN063_002197-R1	525
rna-QN063_000176-R1	rna-QN063_000176-R1	1632
rna-QN063_002852-R1	rna-QN063_002852-R1	2271
rna-QN063_002852-R2	rna-QN063_002852-R2	2103
rna-QN063_002199-R1	rna-QN063_002199-R1	1395
rna-QN063_002236-R1	rna-QN063_002236-R1	729
rna-QN063_002250-R1	rna-QN063_002250-R1	726
rna-QN063_002259-R1	rna-QN063_002259-R1	1359
rna-QN063_002895-R3	rna-QN063_002895-R3	1392
rna-QN063_002895-R5	rna-QN063_002895-R5	1329
rna-QN063_002895-R6	rna-QN063_002895-R6	1329
rna-QN063_001916-R1	rna-QN063_001916-R1	513
rna-QN063_016320-R1	rna-QN063_016320-R1	2445
rna-QN063_002793-R1	rna-QN063_002793-R1	1071
rna-QN063_002789-R1	rna-QN063_002789-R1	1917
rna-QN063_003077-R1	rna-QN063_003077-R1	1122
rna-QN063_001856-R1	rna-QN063_001856-R1	1590
rna-QN063_005121-R1	rna-QN063_005121-R1	720
rna-QN063_005077-R2	rna-QN063_005077-R2	720
rna-QN063_005077-R1	rna-QN063_005077-R1	744
rna-QN063_005077-R3	rna-QN063_005077-R3	720
rna-QN063_005134-R1	rna-QN063_005134-R1	351
rna-QN063_005098-R1	rna-QN063_005098-R1	723
rna-QN063_005098-R4	rna-QN063_005098-R4	564
rna-QN063_005098-R3	rna-QN063_005098-R3	723
rna-QN063_005098-R2	rna-QN063_005098-R2	723
rna-QN063_002270-R1	rna-QN063_002270-R1	1647
rna-QN063_005113-R1	rna-QN063_005113-R1	720
rna-QN063_005113-R2	rna-QN063_005113-R2	720
rna-QN063_005071-R1	rna-QN063_005071-R1	1278
rna-QN063_005071-R5	rna-QN063_005071-R5	1116
rna-QN063_005092-R1	rna-QN063_005092-R1	1341
rna-QN063_005066-R1	rna-QN063_005066-R1	1464
rna-QN063_002271-R1	rna-QN063_002271-R1	996
rna-QN063_002272-R1	rna-QN063_002272-R1	1512
rna-QN063_005125-R1	rna-QN063_005125-R1	1344
rna-QN063_002273-R1	rna-QN063_002273-R1	2829
rna-QN063_002274-R1	rna-QN063_002274-R1	2982
rna-QN063_003731-R1	rna-QN063_003731-R1	876
rna-QN063_003731-R2	rna-QN063_003731-R2	873
rna-QN063_009591-R3	rna-QN063_009591-R3	2247
rna-QN063_009591-R5	rna-QN063_009591-R5	2247
rna-QN063_009591-R4	rna-QN063_009591-R4	2247
rna-QN063_009591-R2	rna-QN063_009591-R2	2247
rna-QN063_009591-R1	rna-QN063_009591-R1	2283
rna-QN063_009656-R2	rna-QN063_009656-R2	858
rna-QN063_009656-R1	rna-QN063_009656-R1	1044
rna-QN063_001890-R1	rna-QN063_001890-R1	2829
rna-QN063_004449-R2	rna-QN063_004449-R2	2343
rna-QN063_004449-R1	rna-QN063_004449-R1	2412
rna-QN063_009646-R3	rna-QN063_009646-R3	1146
rna-QN063_009612-R7	rna-QN063_009612-R7	1482
rna-QN063_009612-R3	rna-QN063_009612-R3	1716
rna-QN063_009612-R6	rna-QN063_009612-R6	1506
rna-QN063_009612-R8	rna-QN063_009612-R8	1344
rna-QN063_009612-R1	rna-QN063_009612-R1	1740
rna-QN063_009612-R4	rna-QN063_009612-R4	1710
rna-QN063_009612-R2	rna-QN063_009612-R2	1740
rna-QN063_009612-R5	rna-QN063_009612-R5	1602
rna-QN063_015748-R3	rna-QN063_015748-R3	744
rna-QN063_015748-R4	rna-QN063_015748-R4	639
rna-QN063_015748-R2	rna-QN063_015748-R2	756
rna-QN063_015748-R1	rna-QN063_015748-R1	1173
rna-QN063_003059-R1	rna-QN063_003059-R1	1359
rna-QN063_002905-R2	rna-QN063_002905-R2	1401
rna-QN063_002905-R1	rna-QN063_002905-R1	1401
rna-QN063_002141-R1	rna-QN063_002141-R1	597
rna-QN063_001722-R1	rna-QN063_001722-R1	1404
rna-QN063_001722-R10	rna-QN063_001722-R10	1389
rna-QN063_001722-R2	rna-QN063_001722-R2	1404
rna-QN063_001722-R4	rna-QN063_001722-R4	1404
rna-QN063_001722-R5	rna-QN063_001722-R5	1404
rna-QN063_001722-R6	rna-QN063_001722-R6	1404
rna-QN063_001722-R7	rna-QN063_001722-R7	1404
rna-QN063_001722-R8	rna-QN063_001722-R8	1389
rna-QN063_001722-R9	rna-QN063_001722-R9	1356
rna-QN063_001722-R3	rna-QN063_001722-R3	1404
rna-QN063_019295-R1	rna-QN063_019295-R1	6303
rna-QN063_002449-R2	rna-QN063_002449-R2	1182
rna-QN063_002449-R1	rna-QN063_002449-R1	1182
rna-QN063_005009-R2	rna-QN063_005009-R2	2373
rna-QN063_005009-R1	rna-QN063_005009-R1	2448
rna-QN063_005009-R3	rna-QN063_005009-R3	2265
rna-QN063_015429-R1	rna-QN063_015429-R1	600
rna-QN063_002279-R1	rna-QN063_002279-R1	1839
rna-QN063_002281-R1	rna-QN063_002281-R1	1938
rna-QN063_002885-R1	rna-QN063_002885-R1	4032
rna-QN063_002885-R2	rna-QN063_002885-R2	3813
rna-QN063_003102-R1	rna-QN063_003102-R1	1980
rna-QN063_002282-R1	rna-QN063_002282-R1	594
rna-QN063_017656-R1	rna-QN063_017656-R1	1971
rna-QN063_017656-R2	rna-QN063_017656-R2	1857
rna-QN063_007193-R1	rna-QN063_007193-R1	1149
rna-QN063_007193-R2	rna-QN063_007193-R2	1119
rna-QN063_007193-R4	rna-QN063_007193-R4	1029
rna-QN063_007193-R3	rna-QN063_007193-R3	1050
rna-QN063_016403-R1	rna-QN063_016403-R1	2490
rna-QN063_016403-R2	rna-QN063_016403-R2	2664
rna-QN063_002372-R1	rna-QN063_002372-R1	813
rna-QN063_002372-R2	rna-QN063_002372-R2	633
rna-QN063_018931-R3	rna-QN063_018931-R3	471
rna-QN063_018931-R1	rna-QN063_018931-R1	471
rna-QN063_018931-R2	rna-QN063_018931-R2	471
rna-QN063_002728-R1	rna-QN063_002728-R1	822
rna-QN063_002336-R3	rna-QN063_002336-R3	3792
rna-QN063_002336-R1	rna-QN063_002336-R1	5304
rna-QN063_002336-R2	rna-QN063_002336-R2	5304
rna-QN063_002347-R3	rna-QN063_002347-R3	1215
rna-QN063_002347-R2	rna-QN063_002347-R2	1215
rna-QN063_002347-R1	rna-QN063_002347-R1	1215
rna-QN063_002347-R4	rna-QN063_002347-R4	1143
rna-QN063_002347-R8	rna-QN063_002347-R8	945
rna-QN063_002347-R7	rna-QN063_002347-R7	963
rna-QN063_019577-R1	rna-QN063_019577-R1	828
rna-QN063_002488-R2	rna-QN063_002488-R2	1227
rna-QN063_002488-R3	rna-QN063_002488-R3	1227
rna-QN063_002488-R1	rna-QN063_002488-R1	1227
rna-QN063_002381-R1	rna-QN063_002381-R1	636
rna-QN063_002041-R1	rna-QN063_002041-R1	1593
rna-QN063_001223-R1	rna-QN063_001223-R1	681
rna-QN063_013840-R1	rna-QN063_013840-R1	1614
rna-QN063_013848-R1	rna-QN063_013848-R1	861
rna-QN063_013848-R4	rna-QN063_013848-R4	735
rna-QN063_013848-R2	rna-QN063_013848-R2	861
rna-QN063_013848-R3	rna-QN063_013848-R3	861
rna-QN063_013833-R2	rna-QN063_013833-R2	2034
rna-QN063_013833-R1	rna-QN063_013833-R1	2091
rna-QN063_013865-R1	rna-QN063_013865-R1	702
rna-QN063_014242-R2	rna-QN063_014242-R2	5142
rna-QN063_014242-R1	rna-QN063_014242-R1	5142
rna-QN063_014254-R1	rna-QN063_014254-R1	5031
rna-QN063_014964-R1	rna-QN063_014964-R1	3375
rna-QN063_014964-R2	rna-QN063_014964-R2	3372
rna-QN063_013306-R1	rna-QN063_013306-R1	852
rna-QN063_013306-R2	rna-QN063_013306-R2	843
rna-QN063_006656-R2	rna-QN063_006656-R2	1014
rna-QN063_006656-R1	rna-QN063_006656-R1	1014
rna-QN063_018697-R1	rna-QN063_018697-R1	2736
rna-QN063_018702-R1	rna-QN063_018702-R1	1092
rna-QN063_002639-R1	rna-QN063_002639-R1	1212
rna-QN063_002639-R2	rna-QN063_002639-R2	1383
rna-QN063_002640-R1	rna-QN063_002640-R1	771
rna-QN063_002640-R2	rna-QN063_002640-R2	675
rna-QN063_002018-R1	rna-QN063_002018-R1	516
rna-QN063_002018-R3	rna-QN063_002018-R3	366
rna-QN063_002018-R2	rna-QN063_002018-R2	501
rna-QN063_002017-R1	rna-QN063_002017-R1	819
rna-QN063_008325-R1	rna-QN063_008325-R1	2781
rna-QN063_008325-R2	rna-QN063_008325-R2	2724
rna-QN063_008338-R1	rna-QN063_008338-R1	1044
rna-QN063_003238-R1	rna-QN063_003238-R1	1584
rna-QN063_003238-R4	rna-QN063_003238-R4	1581
rna-QN063_003238-R5	rna-QN063_003238-R5	1455
rna-QN063_003238-R2	rna-QN063_003238-R2	1584
rna-QN063_003238-R3	rna-QN063_003238-R3	1584
rna-QN063_017325-R1	rna-QN063_017325-R1	7929
rna-QN063_017334-R3	rna-QN063_017334-R3	780
rna-QN063_017334-R1	rna-QN063_017334-R1	834
rna-QN063_017334-R2	rna-QN063_017334-R2	834
rna-QN063_020316-R5	rna-QN063_020316-R5	1386
rna-QN063_020316-R4	rna-QN063_020316-R4	1392
rna-QN063_020316-R3	rna-QN063_020316-R3	1395
rna-QN063_020316-R6	rna-QN063_020316-R6	1353
rna-QN063_020316-R1	rna-QN063_020316-R1	2733
rna-QN063_020350-R2	rna-QN063_020350-R2	2337
rna-QN063_020350-R1	rna-QN063_020350-R1	2337
rna-QN063_002420-R2	rna-QN063_002420-R2	609
rna-QN063_002420-R1	rna-QN063_002420-R1	672
rna-QN063_002653-R2	rna-QN063_002653-R2	2097
rna-QN063_002653-R1	rna-QN063_002653-R1	2097
rna-QN063_016691-R2	rna-QN063_016691-R2	1080
rna-QN063_016691-R4	rna-QN063_016691-R4	1080
rna-QN063_016691-R5	rna-QN063_016691-R5	1080
rna-QN063_016691-R3	rna-QN063_016691-R3	1080
rna-QN063_016691-R1	rna-QN063_016691-R1	1323
rna-QN063_016714-R1	rna-QN063_016714-R1	618
rna-QN063_016714-R3	rna-QN063_016714-R3	498
rna-QN063_016714-R2	rna-QN063_016714-R2	498
rna-QN063_016686-R1	rna-QN063_016686-R1	5835
rna-QN063_015288-R1	rna-QN063_015288-R1	2364
rna-QN063_002632-R1	rna-QN063_002632-R1	1308
rna-QN063_019329-R1	rna-QN063_019329-R1	1629
rna-QN063_004488-R1	rna-QN063_004488-R1	3057
rna-QN063_004488-R2	rna-QN063_004488-R2	2745
rna-QN063_002636-R1	rna-QN063_002636-R1	3054
rna-QN063_002635-R1	rna-QN063_002635-R1	747
rna-QN063_002635-R2	rna-QN063_002635-R2	747
rna-QN063_002633-R2	rna-QN063_002633-R2	1020
rna-QN063_002633-R1	rna-QN063_002633-R1	1020
rna-QN063_002633-R3	rna-QN063_002633-R3	1017
rna-QN063_002633-R4	rna-QN063_002633-R4	960
rna-QN063_002633-R5	rna-QN063_002633-R5	957
rna-QN063_002633-R6	rna-QN063_002633-R6	945
rna-QN063_002633-R7	rna-QN063_002633-R7	942
rna-QN063_002635-R3	rna-QN063_002635-R3	669
rna-QN063_002635-R5	rna-QN063_002635-R5	669
rna-QN063_002635-R4	rna-QN063_002635-R4	669
rna-QN063_009375-R1	rna-QN063_009375-R1	264
rna-QN063_006782-R1	rna-QN063_006782-R1	1875
rna-QN063_006782-R2	rna-QN063_006782-R2	1791
rna-QN063_006782-R3	rna-QN063_006782-R3	1758
rna-QN063_002343-R1	rna-QN063_002343-R1	8754
rna-QN063_016225-R1	rna-QN063_016225-R1	636
rna-QN063_016225-R2	rna-QN063_016225-R2	627
rna-QN063_002214-R1	rna-QN063_002214-R1	1101
rna-QN063_003256-R1	rna-QN063_003256-R1	2553
rna-QN063_002939-R1	rna-QN063_002939-R1	1329
rna-QN063_002939-R2	rna-QN063_002939-R2	1104
rna-QN063_001642-R1	rna-QN063_001642-R1	1038
rna-QN063_002999-R1	rna-QN063_002999-R1	2589
rna-QN063_002999-R2	rna-QN063_002999-R2	1758
rna-QN063_002999-R3	rna-QN063_002999-R3	1698
rna-QN063_002999-R4	rna-QN063_002999-R4	1074
rna-QN063_001857-R1	rna-QN063_001857-R1	903
rna-QN063_002428-R1	rna-QN063_002428-R1	3288
rna-QN063_002428-R2	rna-QN063_002428-R2	3288
rna-QN063_006892-R1	rna-QN063_006892-R1	582
rna-QN063_002857-R1	rna-QN063_002857-R1	2889
rna-QN063_002857-R3	rna-QN063_002857-R3	2889
rna-QN063_002857-R2	rna-QN063_002857-R2	2889
rna-QN063_002857-R4	rna-QN063_002857-R4	2889
rna-QN063_002378-R2	rna-QN063_002378-R2	1581
rna-QN063_002378-R1	rna-QN063_002378-R1	1602
rna-QN063_017993-R1	rna-QN063_017993-R1	3714
rna-QN063_003013-R2	rna-QN063_003013-R2	2028
rna-QN063_003013-R1	rna-QN063_003013-R1	2130
rna-QN063_003015-R1	rna-QN063_003015-R1	1053
rna-QN063_002544-R1	rna-QN063_002544-R1	486
rna-QN063_017168-R2	rna-QN063_017168-R2	3261
rna-QN063_017168-R4	rna-QN063_017168-R4	3246
rna-QN063_017168-R1	rna-QN063_017168-R1	3261
rna-QN063_017168-R5	rna-QN063_017168-R5	3246
rna-QN063_017168-R3	rna-QN063_017168-R3	3255
rna-QN063_003192-R5	rna-QN063_003192-R5	3282
rna-QN063_003192-R1	rna-QN063_003192-R1	3375
rna-QN063_003192-R2	rna-QN063_003192-R2	3309
rna-QN063_003192-R10	rna-QN063_003192-R10	3105
rna-QN063_003192-R3	rna-QN063_003192-R3	3303
rna-QN063_003192-R4	rna-QN063_003192-R4	3294
rna-QN063_003192-R6	rna-QN063_003192-R6	3264
rna-QN063_003192-R7	rna-QN063_003192-R7	3216
rna-QN063_003192-R8	rna-QN063_003192-R8	3150
rna-QN063_003192-R9	rna-QN063_003192-R9	3132
rna-QN063_003192-R11	rna-QN063_003192-R11	3078
rna-QN063_003192-R12	rna-QN063_003192-R12	3054
rna-QN063_003192-R13	rna-QN063_003192-R13	2982
rna-QN063_003195-R1	rna-QN063_003195-R1	318
rna-QN063_004354-R1	rna-QN063_004354-R1	2739
rna-QN063_004354-R2	rna-QN063_004354-R2	2739
rna-QN063_004354-R4	rna-QN063_004354-R4	2571
rna-QN063_004354-R3	rna-QN063_004354-R3	2739
rna-QN063_004369-R1	rna-QN063_004369-R1	447
rna-QN063_003053-R3	rna-QN063_003053-R3	525
rna-QN063_003053-R2	rna-QN063_003053-R2	558
rna-QN063_003053-R1	rna-QN063_003053-R1	558
rna-QN063_009185-R1	rna-QN063_009185-R1	834
rna-QN063_003245-R1	rna-QN063_003245-R1	7449
rna-QN063_003245-R2	rna-QN063_003245-R2	7446
rna-QN063_003245-R3	rna-QN063_003245-R3	7179
rna-QN063_003245-R4	rna-QN063_003245-R4	7176
rna-QN063_003245-R5	rna-QN063_003245-R5	6906
rna-QN063_003018-R1	rna-QN063_003018-R1	1791
rna-QN063_002476-R1	rna-QN063_002476-R1	11934
rna-QN063_001884-R1	rna-QN063_001884-R1	2397
rna-QN063_001884-R2	rna-QN063_001884-R2	2217
rna-QN063_002512-R1	rna-QN063_002512-R1	675
rna-QN063_002373-R1	rna-QN063_002373-R1	1875
rna-QN063_002374-R2	rna-QN063_002374-R2	1584
rna-QN063_002374-R1	rna-QN063_002374-R1	1602
rna-QN063_002374-R3	rna-QN063_002374-R3	1524
rna-QN063_002374-R4	rna-QN063_002374-R4	1458
rna-QN063_002374-R7	rna-QN063_002374-R7	1380
rna-QN063_002374-R5	rna-QN063_002374-R5	1425
rna-QN063_002374-R6	rna-QN063_002374-R6	1425
rna-QN063_002698-R1	rna-QN063_002698-R1	3927
rna-QN063_002698-R2	rna-QN063_002698-R2	3702
rna-QN063_015771-R1	rna-QN063_015771-R1	4506
rna-QN063_002866-R1	rna-QN063_002866-R1	1200
rna-QN063_002866-R2	rna-QN063_002866-R2	1200
rna-QN063_002486-R1	rna-QN063_002486-R1	573
rna-QN063_002486-R3	rna-QN063_002486-R3	453
rna-QN063_002486-R2	rna-QN063_002486-R2	459
rna-QN063_018740-R1	rna-QN063_018740-R1	1302
rna-QN063_020525-R2	rna-QN063_020525-R2	2943
rna-QN063_000003-R1	rna-QN063_000003-R1	687
rna-QN063_002154-R1	rna-QN063_002154-R1	9798
rna-QN063_002518-R1	rna-QN063_002518-R1	2085
rna-QN063_002519-R1	rna-QN063_002519-R1	1659
rna-QN063_003232-R1	rna-QN063_003232-R1	6351
rna-QN063_004533-R1	rna-QN063_004533-R1	1248
rna-QN063_007101-R1	rna-QN063_007101-R1	3105
rna-QN063_016501-R3	rna-QN063_016501-R3	552
rna-QN063_010308-R2	rna-QN063_010308-R2	2118
rna-QN063_010308-R1	rna-QN063_010308-R1	2247
rna-QN063_004032-R1	rna-QN063_004032-R1	1728
rna-QN063_004461-R1	rna-QN063_004461-R1	1119
rna-QN063_002902-R1	rna-QN063_002902-R1	657
