rna-XM_063294523.1	rna-XM_063294523.1	906
rna-XM_063294531.1	rna-XM_063294531.1	936
rna-XM_063294554.1	rna-XM_063294554.1	723
rna-XM_063294544.1	rna-XM_063294544.1	768
rna-XM_063294574.1	rna-XM_063294574.1	3090
rna-XM_063294590.1	rna-XM_063294590.1	3090
rna-XM_063294568.1	rna-XM_063294568.1	3174
rna-XM_063294583.1	rna-XM_063294583.1	3174
rna-XM_063294603.1	rna-XM_063294603.1	1458
rna-XM_063294611.1	rna-XM_063294611.1	1437
rna-XM_063294619.1	rna-XM_063294619.1	1392
rna-XM_063294628.1	rna-XM_063294628.1	1365
rna-XM_063294639.1	rna-XM_063294639.1	816
rna-XM_063294657.1	rna-XM_063294657.1	1725
rna-XM_063294649.1	rna-XM_063294649.1	1806
rna-XM_063294665.1	rna-XM_063294665.1	1317
rna-XM_063291077.1	rna-XM_063291077.1	2571
rna-XM_063294676.1	rna-XM_063294676.1	1215
rna-XM_063294688.1	rna-XM_063294688.1	7008
rna-XM_063294699.1	rna-XM_063294699.1	900
rna-XM_063294714.1	rna-XM_063294714.1	1494
rna-XM_063294809.1	rna-XM_063294809.1	1854
rna-XM_063294726.1	rna-XM_063294726.1	5622
rna-XM_063294734.1	rna-XM_063294734.1	5622
rna-XM_063294743.1	rna-XM_063294743.1	4938
rna-XM_063294756.1	rna-XM_063294756.1	1551
rna-XM_063294780.1	rna-XM_063294780.1	1254
rna-XM_063294767.1	rna-XM_063294767.1	2364
rna-XM_063294800.1	rna-XM_063294800.1	1854
rna-XM_063294817.1	rna-XM_063294817.1	1758
rna-XM_063291078.1	rna-XM_063291078.1	1422
rna-XM_063294828.1	rna-XM_063294828.1	1281
rna-XM_063292615.1	rna-XM_063292615.1	864
rna-XM_063295218.1	rna-XM_063295218.1	1365
rna-XM_063294843.1	rna-XM_063294843.1	2196
rna-XM_063294856.1	rna-XM_063294856.1	4095
rna-XM_063294865.1	rna-XM_063294865.1	3915
rna-XM_063295262.1	rna-XM_063295262.1	1092
rna-XM_063295267.1	rna-XM_063295267.1	1065
rna-XM_063295345.1	rna-XM_063295345.1	603
rna-XM_063291079.1	rna-XM_063291079.1	756
rna-XM_063295210.1	rna-XM_063295210.1	1365
rna-XM_063295173.1	rna-XM_063295173.1	2139
rna-XM_063294876.1	rna-XM_063294876.1	1473
rna-XM_063295161.1	rna-XM_063295161.1	1737
rna-XM_063295152.1	rna-XM_063295152.1	1764
rna-XM_063295360.1	rna-XM_063295360.1	669
rna-XM_063295186.1	rna-XM_063295186.1	1683
rna-XM_063295241.1	rna-XM_063295241.1	1095
rna-XM_063295250.1	rna-XM_063295250.1	1095
rna-XM_063291080.1	rna-XM_063291080.1	1266
rna-XM_063291081.1	rna-XM_063291081.1	1794
rna-XM_063291082.1	rna-XM_063291082.1	330
rna-XM_063295291.1	rna-XM_063295291.1	1038
rna-XM_063295398.1	rna-XM_063295398.1	6717
rna-XM_063295371.1	rna-XM_063295371.1	666
rna-XM_063295409.1	rna-XM_063295409.1	5190
rna-XM_063291083.1	rna-XM_063291083.1	1629
rna-XM_063295334.1	rna-XM_063295334.1	765
rna-XM_063295304.1	rna-XM_063295304.1	783
rna-XM_063295313.1	rna-XM_063295313.1	780
rna-XM_063295322.1	rna-XM_063295322.1	744
rna-XM_063295386.1	rna-XM_063295386.1	468
rna-XM_063295423.1	rna-XM_063295423.1	744
rna-XM_063295104.1	rna-XM_063295104.1	2202
rna-XM_063295112.1	rna-XM_063295112.1	2100
rna-XM_063295120.1	rna-XM_063295120.1	2043
rna-XM_063295199.1	rna-XM_063295199.1	1413
rna-XM_063294905.1	rna-XM_063294905.1	1224
rna-XM_063294889.1	rna-XM_063294889.1	1608
rna-XM_063294896.1	rna-XM_063294896.1	1608
rna-XM_063291084.1	rna-XM_063291084.1	1689
rna-XM_063294918.1	rna-XM_063294918.1	1395
rna-XM_063294978.1	rna-XM_063294978.1	1056
rna-XM_063294950.1	rna-XM_063294950.1	1140
rna-XM_063294959.1	rna-XM_063294959.1	1140
rna-XM_063294969.1	rna-XM_063294969.1	1056
rna-XM_063294932.1	rna-XM_063294932.1	1287
rna-XM_063294941.1	rna-XM_063294941.1	1287
rna-XM_063295278.1	rna-XM_063295278.1	948
rna-XM_063295061.1	rna-XM_063295061.1	3174
rna-XM_063295070.1	rna-XM_063295070.1	3171
rna-XM_063295141.1	rna-XM_063295141.1	2034
rna-XM_063295132.1	rna-XM_063295132.1	2034
rna-XM_063295228.1	rna-XM_063295228.1	1188
rna-XM_063295038.1	rna-XM_063295038.1	6267
rna-XM_063295047.1	rna-XM_063295047.1	6222
rna-XM_063295003.1	rna-XM_063295003.1	5988
rna-XM_063295030.1	rna-XM_063295030.1	6798
rna-XM_063294989.1	rna-XM_063294989.1	7467
rna-XM_063294996.1	rna-XM_063294996.1	7422
rna-XM_063295013.1	rna-XM_063295013.1	7380
rna-XM_063295021.1	rna-XM_063295021.1	7347
