rna-XM_032221178.1	rna-XM_032221178.1	3921
rna-XM_032221169.1	rna-XM_032221169.1	3924
rna-XM_032221186.1	rna-XM_032221186.1	3894
rna-XM_032221205.1	rna-XM_032221205.1	3894
rna-XM_032221195.1	rna-XM_032221195.1	3894
rna-XM_032221163.1	rna-XM_032221163.1	4047
rna-XM_032210139.1	rna-XM_032210139.1	858
rna-XM_032210147.1	rna-XM_032210147.1	855
rna-XM_032210127.1	rna-XM_032210127.1	1356
rna-XM_032210108.1	rna-XM_032210108.1	2556
rna-XM_032210117.1	rna-XM_032210117.1	2286
rna-XM_032210079.1	rna-XM_032210079.1	2919
rna-XM_032210088.1	rna-XM_032210088.1	2889
rna-XM_032210098.1	rna-XM_032210098.1	2649
rna-XM_032225177.1	rna-XM_032225177.1	963
rna-XM_032230665.1	rna-XM_032230665.1	10758
rna-XM_032230672.1	rna-XM_032230672.1	10758
rna-XM_032209948.1	rna-XM_032209948.1	2010
rna-XM_032209992.1	rna-XM_032209992.1	1827
rna-XM_032209939.1	rna-XM_032209939.1	2073
rna-XM_032209929.1	rna-XM_032209929.1	2079
rna-XM_032209956.1	rna-XM_032209956.1	1995
rna-XM_032209984.1	rna-XM_032209984.1	1926
rna-XM_032209966.1	rna-XM_032209966.1	1965
rna-XM_032209975.1	rna-XM_032209975.1	1929
rna-XM_032209908.1	rna-XM_032209908.1	3783
rna-XM_032209916.1	rna-XM_032209916.1	3714
rna-XM_032226143.1	rna-XM_032226143.1	1203
rna-XM_032220204.1	rna-XM_032220204.1	1068
rna-XM_032220186.1	rna-XM_032220186.1	1251
rna-XM_032220180.1	rna-XM_032220180.1	1251
rna-XM_032220171.1	rna-XM_032220171.1	1251
rna-XM_032220193.1	rna-XM_032220193.1	1164
rna-XM_032220158.1	rna-XM_032220158.1	1971
rna-XM_032220140.1	rna-XM_032220140.1	2463
rna-XM_032220148.1	rna-XM_032220148.1	2454
rna-XM_032221847.1	rna-XM_032221847.1	1359
rna-XM_032233258.1	rna-XM_032233258.1	1032
rna-XM_032229866.1	rna-XM_032229866.1	552
rna-XM_032229880.1	rna-XM_032229880.1	1761
rna-XM_032229845.1	rna-XM_032229845.1	1260
rna-XM_032229853.1	rna-XM_032229853.1	1035
rna-XM_032223686.1	rna-XM_032223686.1	354
rna-XM_032223674.1	rna-XM_032223674.1	942
rna-XM_032226191.1	rna-XM_032226191.1	1185
rna-XM_032228229.1	rna-XM_032228229.1	378
rna-XM_032228239.1	rna-XM_032228239.1	444
rna-XM_032233269.1	rna-XM_032233269.1	2913
rna-XM_032210565.1	rna-XM_032210565.1	1332
rna-XM_032210547.1	rna-XM_032210547.1	2652
rna-XM_032210557.1	rna-XM_032210557.1	2619
rna-XM_032210539.1	rna-XM_032210539.1	2745
rna-XM_032216531.1	rna-XM_032216531.1	555
rna-XM_032238951.1	rna-XM_032238951.1	6873
rna-XM_032238960.1	rna-XM_032238960.1	6870
rna-XM_032238967.1	rna-XM_032238967.1	6858
rna-XM_032238975.1	rna-XM_032238975.1	6735
rna-XM_032238983.1	rna-XM_032238983.1	6855
rna-XM_032210854.1	rna-XM_032210854.1	1788
rna-XM_032233328.1	rna-XM_032233328.1	519
rna-XM_032233361.1	rna-XM_032233361.1	11523
rna-XM_032211741.1	rna-XM_032211741.1	2019
rna-XM_032210667.1	rna-XM_032210667.1	672
rna-XM_032237189.1	rna-XM_032237189.1	1857
rna-XM_032235458.1	rna-XM_032235458.1	1479
rna-XM_032235545.1	rna-XM_032235545.1	1335
rna-XM_032233689.1	rna-XM_032233689.1	2193
rna-XM_032235172.1	rna-XM_032235172.1	1389
rna-XM_032233722.1	rna-XM_032233722.1	828
rna-XM_032233904.1	rna-XM_032233904.1	4617
rna-XM_032217057.1	rna-XM_032217057.1	1200
rna-XM_032223018.1	rna-XM_032223018.1	582
rna-XM_032225997.1	rna-XM_032225997.1	1305
rna-XM_032208783.1	rna-XM_032208783.1	2955
rna-XM_032208805.1	rna-XM_032208805.1	483
rna-XM_032208813.1	rna-XM_032208813.1	483
rna-XM_032208822.1	rna-XM_032208822.1	483
rna-XM_032208797.1	rna-XM_032208797.1	828
rna-XM_032222422.1	rna-XM_032222422.1	9708
rna-XM_032233930.1	rna-XM_032233930.1	5334
rna-XM_032234018.1	rna-XM_032234018.1	1767
rna-XM_032216846.1	rna-XM_032216846.1	5208
rna-XM_032216816.1	rna-XM_032216816.1	6345
rna-XM_032216824.1	rna-XM_032216824.1	6342
rna-XM_032216832.1	rna-XM_032216832.1	6177
rna-XM_032216839.1	rna-XM_032216839.1	6174
rna-XM_032216854.1	rna-XM_032216854.1	1905
rna-XM_032211361.1	rna-XM_032211361.1	1248
rna-XM_032234168.1	rna-XM_032234168.1	2811
rna-XM_032218264.1	rna-XM_032218264.1	1929
rna-XM_032218257.1	rna-XM_032218257.1	2265
rna-XM_032215775.1	rna-XM_032215775.1	1722
rna-XM_032215759.1	rna-XM_032215759.1	1722
rna-XM_032215767.1	rna-XM_032215767.1	1722
rna-XM_032217921.1	rna-XM_032217921.1	1125
rna-XM_032236205.1	rna-XM_032236205.1	657
rna-XM_032236199.1	rna-XM_032236199.1	657
rna-XM_032236212.1	rna-XM_032236212.1	657
rna-XM_032225319.1	rna-XM_032225319.1	1035
rna-XM_032225328.1	rna-XM_032225328.1	984
rna-XM_032233500.1	rna-XM_032233500.1	1002
rna-XM_032226059.1	rna-XM_032226059.1	2034
rna-XM_032226065.1	rna-XM_032226065.1	2034
rna-XM_032234139.1	rna-XM_032234139.1	1524
rna-XM_032234246.1	rna-XM_032234246.1	2436
rna-XM_032216566.1	rna-XM_032216566.1	3006
rna-XM_032216576.1	rna-XM_032216576.1	699
rna-XM_032226216.1	rna-XM_032226216.1	1083
rna-XM_032224229.1	rna-XM_032224229.1	675
rna-XM_032211675.1	rna-XM_032211675.1	2187
rna-XM_032211682.1	rna-XM_032211682.1	2187
rna-XM_032216447.1	rna-XM_032216447.1	3090
rna-XM_032234293.1	rna-XM_032234293.1	2589
rna-XM_032209581.1	rna-XM_032209581.1	234
rna-XM_032209571.1	rna-XM_032209571.1	258
rna-XM_032230967.1	rna-XM_032230967.1	3618
rna-XM_032234630.1	rna-XM_032234630.1	642
rna-XM_032234656.1	rna-XM_032234656.1	573
rna-XM_032225654.1	rna-XM_032225654.1	327
rna-XM_032234730.1	rna-XM_032234730.1	702
rna-XM_032226257.1	rna-XM_032226257.1	1278
rna-XM_032216437.1	rna-XM_032216437.1	1953
rna-XM_032210235.1	rna-XM_032210235.1	3120
rna-XM_032210226.1	rna-XM_032210226.1	3123
rna-XM_032228764.1	rna-XM_032228764.1	1794
rna-XM_032219782.1	rna-XM_032219782.1	306
rna-XM_032219770.1	rna-XM_032219770.1	1380
rna-XM_032222810.1	rna-XM_032222810.1	1707
rna-XM_032228443.1	rna-XM_032228443.1	1149
rna-XM_032218127.1	rna-XM_032218127.1	4950
rna-XM_032218117.1	rna-XM_032218117.1	4953
rna-XM_032218136.1	rna-XM_032218136.1	4827
rna-XM_032218144.1	rna-XM_032218144.1	4824
rna-XM_032234787.1	rna-XM_032234787.1	1644
rna-XM_032235601.1	rna-XM_032235601.1	1143
rna-XM_032235609.1	rna-XM_032235609.1	990
rna-XM_032235593.1	rna-XM_032235593.1	1221
rna-XM_032238875.1	rna-XM_032238875.1	465
rna-XM_032223448.1	rna-XM_032223448.1	1512
rna-XM_032209016.1	rna-XM_032209016.1	1251
rna-XM_032209024.1	rna-XM_032209024.1	1077
rna-XM_032234819.1	rna-XM_032234819.1	2487
rna-XM_032234925.1	rna-XM_032234925.1	1257
rna-XM_032210301.1	rna-XM_032210301.1	1635
rna-XM_032210317.1	rna-XM_032210317.1	1635
rna-XM_032210309.1	rna-XM_032210309.1	1635
rna-XM_032210326.1	rna-XM_032210326.1	1635
rna-XM_032210342.1	rna-XM_032210342.1	1383
rna-XM_032210349.1	rna-XM_032210349.1	1383
rna-XM_032210333.1	rna-XM_032210333.1	1383
rna-XM_032210356.1	rna-XM_032210356.1	1380
rna-XM_032211210.1	rna-XM_032211210.1	282
rna-XM_032211194.1	rna-XM_032211194.1	1764
rna-XM_032211154.1	rna-XM_032211154.1	1764
rna-XM_032211162.1	rna-XM_032211162.1	1764
rna-XM_032211171.1	rna-XM_032211171.1	1764
rna-XM_032211180.1	rna-XM_032211180.1	1764
rna-XM_032211188.1	rna-XM_032211188.1	1764
rna-XM_032211198.1	rna-XM_032211198.1	1596
rna-XM_032220501.1	rna-XM_032220501.1	1560
rna-XM_032220509.1	rna-XM_032220509.1	1560
rna-XM_032221643.1	rna-XM_032221643.1	1704
rna-XM_032221693.1	rna-XM_032221693.1	1137
rna-XM_032221702.1	rna-XM_032221702.1	1137
rna-XM_032221681.1	rna-XM_032221681.1	1008
rna-XM_032221672.1	rna-XM_032221672.1	1260
rna-XM_032221654.1	rna-XM_032221654.1	1260
rna-XM_032221663.1	rna-XM_032221663.1	1260
rna-XM_032234944.1	rna-XM_032234944.1	3996
rna-XM_032237375.1	rna-XM_032237375.1	1311
rna-XM_032237366.1	rna-XM_032237366.1	1311
rna-XM_032237383.1	rna-XM_032237383.1	1311
rna-XM_032235900.1	rna-XM_032235900.1	1659
rna-XM_032232035.1	rna-XM_032232035.1	1053
rna-XM_032216236.1	rna-XM_032216236.1	1056
rna-XM_032216248.1	rna-XM_032216248.1	942
rna-XM_032216257.1	rna-XM_032216257.1	804
rna-XM_032216224.1	rna-XM_032216224.1	1188
rna-XM_032229135.1	rna-XM_032229135.1	2283
rna-XM_032229143.1	rna-XM_032229143.1	2196
rna-XM_032229151.1	rna-XM_032229151.1	1983
rna-XM_032235362.1	rna-XM_032235362.1	318
rna-XM_032238169.1	rna-XM_032238169.1	3303
rna-XM_032233293.1	rna-XM_032233293.1	1020
rna-XM_032233161.1	rna-XM_032233161.1	1524
rna-XM_032233168.1	rna-XM_032233168.1	1524
rna-XM_032224731.1	rna-XM_032224731.1	678
rna-XM_032224748.1	rna-XM_032224748.1	786
rna-XM_032224739.1	rna-XM_032224739.1	309
rna-XM_032224705.1	rna-XM_032224705.1	1719
rna-XM_032224717.1	rna-XM_032224717.1	690
rna-XM_032209228.1	rna-XM_032209228.1	432
rna-XM_032209210.1	rna-XM_032209210.1	3909
rna-XM_032209218.1	rna-XM_032209218.1	3474
rna-XM_032210500.1	rna-XM_032210500.1	2823
rna-XM_032210482.1	rna-XM_032210482.1	2904
rna-XM_032210432.1	rna-XM_032210432.1	3234
rna-XM_032210438.1	rna-XM_032210438.1	3180
rna-XM_032210448.1	rna-XM_032210448.1	3153
rna-XM_032210457.1	rna-XM_032210457.1	3099
rna-XM_032210464.1	rna-XM_032210464.1	3024
rna-XM_032210473.1	rna-XM_032210473.1	2970
