# DIAMOND v2.1.12. http://github.com/bbuchfink/diamond
# Invocation: diamond blastp -d Heloderma_suspectum.final.reference.chrW-hardmasked.peptides.dmnd -q Heloderma_suspectum.chrW-only_PAR-masked.peptides.fasta.gz -o sheffermannm/blast_results/wGenes_to_allGenes_all_isoforms.tsv --unal 1 --max-target-seqs 5 --header
# Fields: Query ID, Subject ID, Percentage of identical matches, Alignment length, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score
LOCW_00021289-mRNA-1	LOC_00019264-mRNA-1	98.0	1126	15	2	1	1123	1	1122	0.0	2125
LOCW_00021289-mRNA-1	LOC_00019264-mRNA-2	98.0	1126	15	2	1	1123	1	1122	0.0	2125
LOCW_00021289-mRNA-1	LOC_00019264-mRNA-3	98.0	1126	15	2	1	1123	1	1122	0.0	2125
LOCW_00021289-mRNA-1	LOC_00015079-mRNA-1	31.8	551	267	16	470	923	1877	2415	1.19e-53	207
LOCW_00021289-mRNA-1	LOC_00015079-mRNA-4	31.8	551	267	16	470	923	1877	2415	1.19e-53	207
LOCW_00021290-mRNA-1	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-1	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-1	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-1	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-1	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-2	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-2	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-2	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-2	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-2	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-3	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-3	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-3	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-3	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-3	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-4	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-4	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-4	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-4	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-4	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-5	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-5	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-5	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-5	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-5	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-6	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-6	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-6	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-6	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-6	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-7	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021290-mRNA-7	LOC_00001845-mRNA-4	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-7	LOC_00001845-mRNA-10	82.9	217	37	0	23	239	32	248	3.62e-123	354
LOCW_00021290-mRNA-7	LOC_00019957-mRNA-1	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021290-mRNA-7	LOC_00019957-mRNA-2	83.9	217	35	0	23	239	102	318	4.53e-123	357
LOCW_00021291-mRNA-1	LOC_00019239-mRNA-8	84.1	151	23	1	13	162	1	151	9.04e-84	250
LOCW_00021291-mRNA-1	LOC_00019239-mRNA-6	77.1	166	37	1	1	165	1	166	1.27e-81	242
LOCW_00021291-mRNA-1	LOC_00019239-mRNA-3	77.3	163	36	1	1	162	1	163	3.85e-80	239
LOCW_00021291-mRNA-1	LOC_00019239-mRNA-2	77.3	163	36	1	1	162	1	163	2.43e-75	239
LOCW_00021291-mRNA-1	LOC_00019239-mRNA-5	77.3	163	36	1	1	162	1	163	2.43e-75	239
LOCW_00021291-mRNA-2	LOC_00019239-mRNA-8	86.8	228	29	1	13	239	1	228	3.46e-135	384
LOCW_00021291-mRNA-2	LOC_00019239-mRNA-2	82.1	240	42	1	1	239	1	240	1.12e-125	373
LOCW_00021291-mRNA-2	LOC_00019239-mRNA-5	82.1	240	42	1	1	239	1	240	1.12e-125	373
LOCW_00021291-mRNA-2	LOC_00019239-mRNA-1	76.4	258	42	2	1	239	1	258	4.02e-121	362
LOCW_00021291-mRNA-2	LOC_00019239-mRNA-4	76.4	258	42	2	1	239	1	258	4.02e-121	362
LOCW_00021291-mRNA-3	LOC_00019239-mRNA-2	78.8	692	106	3	1	654	1	689	0.0	993
LOCW_00021291-mRNA-3	LOC_00019239-mRNA-5	78.8	692	106	3	1	654	1	689	0.0	993
LOCW_00021291-mRNA-3	LOC_00019239-mRNA-1	76.8	710	106	3	1	654	1	707	0.0	986
LOCW_00021291-mRNA-3	LOC_00019239-mRNA-4	76.8	710	106	3	1	654	1	707	0.0	986
LOCW_00021291-mRNA-3	LOC_00019239-mRNA-7	84.4	456	68	1	199	654	73	525	4.86e-256	716
LOCW_00021291-mRNA-4	LOC_00019239-mRNA-8	84.1	151	23	1	13	162	1	151	2.42e-83	250
LOCW_00021291-mRNA-4	LOC_00019239-mRNA-6	75.6	168	40	1	1	167	1	168	1.93e-80	240
LOCW_00021291-mRNA-4	LOC_00019239-mRNA-3	77.3	163	36	1	1	162	1	163	1.02e-79	239
LOCW_00021291-mRNA-4	LOC_00019239-mRNA-2	77.3	163	36	1	1	162	1	163	6.50e-75	239
LOCW_00021291-mRNA-4	LOC_00019239-mRNA-5	77.3	163	36	1	1	162	1	163	6.50e-75	239
