# DIAMOND v2.1.12. http://github.com/bbuchfink/diamond
# Invocation: diamond blastp -d Heloderma_suspectum.final.reference.chrW-hardmasked.peptides.dmnd -q Heloderma_suspectum.chrW-only_PAR-masked.peptides.fasta.gz -o sheffermannm/blast_results/wGenes_to_allGenes_all_isoforms.tsv --unal 1 --max-target-seqs 1 --header
# Fields: Query ID (W), Subject ID (autosomes), Percentage of identical matches, Alignment length, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expected value, Bit score
LOCW_00021290-mRNA-1	LOC_00013412-mRNA-1	83.3	216	36	0	23	238	34	249	3.33e-124	356
LOCW_00021294-mRNA-1	LOC_00007002-mRNA-1	84.4	199	31	0	2	200	33	231	7.19e-116	332
LOCW_00021299-mRNA-1	LOC_00002057-mRNA-1	90.0	201	20	0	1	201	40	240	1.38e-127	360
LOCW_00021304-mRNA-1	LOC_00014015-mRNA-1	84.1	107	17	0	1	107	61	167	2.62e-57	176
LOCW_00021313-mRNA-1	LOC_00008554-mRNA-1	96.8	1047	31	1	1	1045	1	1047	0.0	2017
LOCW_00021311-mRNA-1	LOC_00020129-mRNA-1	89.7	273	28	0	1	273	1	273	9.54e-170	477
LOCW_00021316-mRNA-1	LOC_00013563-mRNA-1	42.1	178	100	1	13	187	259	436	1.48e-38	140
LOCW_00021320-mRNA-1	LOC_00020199-mRNA-1	91.3	311	26	1	1	310	1	311	8.60e-222	613
LOCW_00021326-mRNA-1	LOC_00019385-mRNA-1	86.7	30	4	0	1	30	53	82	8.26e-11	54.3
LOCW_00021333-mRNA-1	LOC_00007210-mRNA-1	93.7	412	26	0	1	412	1	412	4.98e-287	785
LOCW_00021339-mRNA-1	LOC_00004585-mRNA-1	62.3	77	20	2	90	157	32	108	2.06e-21	86.3
LOCW_00021341-mRNA-1	LOC_00000938-mRNA-1	100	106	0	0	89	194	297	402	9.28e-67	211
LOCW_00021359-mRNA-1	LOC_00003070-mRNA-1	68.6	86	27	0	1	86	49	134	1.42e-33	114
LOCW_00021364-mRNA-1	LOC_00014020-mRNA-7	52.7	184	87	0	1	184	179	362	7.50e-60	200
LOCW_00021365-mRNA-1	LOC_00014020-mRNA-7	54.8	341	140	4	1	335	101	433	1.79e-119	363
LOCW_00021372-mRNA-1	LOC_00004954-mRNA-1	94.0	133	8	0	1	133	1	133	5.78e-77	227
LOCW_00021376-mRNA-1	LOC_00009122-mRNA-1	60.4	111	36	4	1	109	1	105	5.00e-25	94.4
LOCW_00021379-mRNA-1	LOC_00008432-mRNA-1	93.5	681	44	0	1	681	39	719	0.0	1278
LOCW_00021386-mRNA-1	LOC_00003947-mRNA-1	78.9	71	15	0	24	94	72	142	1.94e-34	116
LOCW_00021390-mRNA-1	LOC_00009879-mRNA-1	91.9	211	17	0	1	211	1	211	1.13e-135	382
LOCW_00021391-mRNA-1	LOC_00017674-mRNA-1	92.7	505	37	0	1	505	207	711	0.0	930
LOCW_00021398-mRNA-1	LOC_00013217-mRNA-1	52.0	152	73	0	144	295	3	154	4.27e-43	149
LOCW_00021406-mRNA-1	LOC_00020664-mRNA-1	57.7	137	21	2	29	128	1	137	8.60e-43	141
LOCW_00021410-mRNA-1	LOC_00011027-mRNA-1	96.8	156	5	0	1	156	1	156	6.87e-96	275
LOCW_00021412-mRNA-1	LOC_00020199-mRNA-1	97.2	432	12	0	1	432	1	432	0.0	904
LOCW_00021414-mRNA-2	LOC_00001599-mRNA-1	66.7	36	12	0	21	56	50	85	3.25e-09	51.6
LOCW_00021426-mRNA-1	LOC_00001309-mRNA-1	96.4	421	15	0	1	421	1	421	7.58e-295	811
LOCW_00021427-mRNA-1	LOC_00003000-mRNA-1	100	405	0	0	1	405	1	405	2.36e-309	835
LOCW_00021438-mRNA-1	LOC_00003442-mRNA-1	56.8	88	38	0	114	201	2	89	5.25e-25	98.6
