# DIAMOND v2.2.1. http://github.com/bbuchfink/diamond
# Invocation: diamond blastp -d Varanus_acanthurus/Varanus_acanthurus_chrW.peptides.dmnd -q Varanus_acanthurus/Varanus_acanthurus_chrZ.peptides.clean.fasta -o sheffermannm/varanus_only/blast_results/zGenes_to_all_wGenes_all_isoforms.tsv --unal 1 --max-target-seqs 5 --header
# Fields: Query Seq - id, Subject Seq - id, Percentage of identical matches, Alignment length, Number of mismatches, Number of gap openings, Start of alignment in query, End of alignment in query, Start of alignment in subject, End of alignment in subject, Expect value, Bit score
LOCZ_00019378-mRNA-2	LOC_00019378-mRNA-1	100	67	0	0	1	67	46	112	1.22e-36	127
LOCZ_00019378-mRNA-2	LOC_00019378-mRNA-2	100	38	0	0	1	38	1	38	5.87e-20	77.4
LOCZ_00019378-mRNA-2	LOC_00019378-mRNA-5	100	38	0	0	1	38	1	38	5.87e-20	77.4
LOCZ_00019378-mRNA-5	LOC_00019378-mRNA-1	100	67	0	0	1	67	46	112	1.22e-36	127
LOCZ_00019378-mRNA-5	LOC_00019378-mRNA-2	100	38	0	0	1	38	1	38	5.87e-20	77.4
LOCZ_00019378-mRNA-5	LOC_00019378-mRNA-5	100	38	0	0	1	38	1	38	5.87e-20	77.4
LOCZ_00019378-mRNA-1	LOC_00019378-mRNA-1	100	112	0	0	1	112	1	112	4.14e-66	207
LOCZ_00019378-mRNA-1	LOC_00019378-mRNA-2	100	38	0	0	46	83	1	38	6.28e-20	77.4
LOCZ_00019378-mRNA-1	LOC_00019378-mRNA-5	100	38	0	0	46	83	1	38	6.28e-20	77.4
LOCZ_00019343-mRNA-1	LOC_00019343-mRNA-1	74.7	727	143	7	1	714	1	699	0.0	928
LOCZ_00019343-mRNA-1	LOC_00019343-mRNA-2	74.7	727	143	7	1	714	1	699	0.0	928
LOCZ_00019343-mRNA-2	LOC_00019343-mRNA-1	74.7	727	143	7	1	714	1	699	0.0	928
LOCZ_00019343-mRNA-2	LOC_00019343-mRNA-2	74.7	727	143	7	1	714	1	699	0.0	928
LOCZ_00019334-mRNA-1	LOC_00019334-mRNA-1	97.7	220	5	0	1	220	1	220	2.35e-160	436
LOCZ_00019334-mRNA-1	LOC_00019334-mRNA-2	99.4	158	1	0	1	158	1	158	4.42e-115	320
LOCZ_00019334-mRNA-2	LOC_00019334-mRNA-2	99.4	159	1	0	1	159	1	159	1.41e-115	321
LOCZ_00019334-mRNA-2	LOC_00019334-mRNA-1	99.4	158	1	0	1	158	1	158	2.23e-114	319
LOCZ_00019329-mRNA-1	LOC_00019329-mRNA-1	91.9	209	17	0	1	209	1	209	7.57e-147	401
LOCZ_00019329-mRNA-4	LOC_00019329-mRNA-1	90.3	176	17	0	1	176	34	209	1.63e-121	336
LOCZ_00019329-mRNA-5	LOC_00019329-mRNA-1	90.3	176	17	0	1	176	34	209	1.63e-121	336
LOCZ_00019329-mRNA-2	LOC_00019329-mRNA-1	90.3	176	17	0	1	176	34	209	1.63e-121	336
LOCZ_00019329-mRNA-3	LOC_00019329-mRNA-1	90.3	176	17	0	1	176	34	209	1.63e-121	336
LOCZ_00019325-mRNA-2	LOC_00019325-mRNA-3	80.0	245	49	0	45	289	1	245	5.51e-141	405
LOCZ_00019325-mRNA-3	LOC_00019325-mRNA-3	80.0	245	49	0	45	289	1	245	5.47e-142	405
LOCZ_00019323-mRNA-1	LOC_00019323-mRNA-2	88.8	80	9	0	64	143	2	81	1.37e-47	143
LOCZ_00019323-mRNA-2	LOC_00019323-mRNA-2	93.4	76	5	0	1	76	6	81	9.57e-49	143
LOCZ_00019322-mRNA-1	LOC_00019322-mRNA-1	77.2	114	26	0	467	580	72	185	4.46e-50	169
LOCZ_00019306-mRNA-1	LOC_00019306-mRNA-5	82.6	92	16	0	153	244	1	92	6.54e-49	151
LOCZ_00019306-mRNA-2	LOC_00019306-mRNA-5	82.6	92	16	0	153	244	1	92	6.54e-49	151
LOCZ_00019306-mRNA-3	LOC_00019306-mRNA-5	82.6	92	16	0	269	360	1	92	1.41e-47	151
LOCZ_00019306-mRNA-4	LOC_00019306-mRNA-5	82.6	92	16	0	167	258	1	92	9.89e-49	151
LOCZ_00019306-mRNA-5	LOC_00019306-mRNA-5	82.6	92	16	0	96	187	1	92	1.07e-49	151
